experiment_name,plot_name,plot_side,date,year,fertilizer_name,fertilizer_unit,fertilization_amount
century,1_5,E,11/4/1993,,ammonium_nitrate,kg/ha,332
century,1_5,W,11/4/1993,,ammonium_nitrate,kg/ha,332
century,1_9,E,11/4/1993,,ammonium_nitrate,kg/ha,247
century,1_9,W,11/4/1993,,ammonium_nitrate,kg/ha,247
century,2_6,E,11/4/1993,,ammonium_nitrate,kg/ha,332
century,2_6,W,11/4/1993,,ammonium_nitrate,kg/ha,332
century,3_4,E,11/4/1993,,ammonium_nitrate,kg/ha,332
century,3_4,W,11/4/1993,,ammonium_nitrate,kg/ha,332
century,4_3,E,11/4/1993,,ammonium_nitrate,kg/ha,332
century,4_3,W,11/4/1993,,ammonium_nitrate,kg/ha,332
century,5_9,E,11/4/1993,,ammonium_nitrate,kg/ha,247
century,5_9,W,11/4/1993,,ammonium_nitrate,kg/ha,247
century,7_9,E,11/4/1993,,ammonium_nitrate,kg/ha,332
century,7_9,W,11/4/1993,,ammonium_nitrate,kg/ha,332
century,8_2,E,11/4/1993,,ammonium_nitrate,kg/ha,247
century,8_2,W,11/4/1993,,ammonium_nitrate,kg/ha,247
century,8_4,E,11/4/1993,,ammonium_nitrate,kg/ha,332
century,8_4,W,11/4/1993,,ammonium_nitrate,kg/ha,332
century,1_5,E,2/15/1994,,urea_granular,kg/ha,122
century,1_5,W,2/15/1994,,urea_granular,kg/ha,122
century,1_9,E,2/15/1994,,urea_granular,kg/ha,61
century,1_9,W,2/15/1994,,urea_granular,kg/ha,61
century,2_6,E,2/15/1994,,urea_granular,kg/ha,122
century,2_6,W,2/15/1994,,urea_granular,kg/ha,122
century,3_4,E,2/15/1994,,urea_granular,kg/ha,122
century,3_4,W,2/15/1994,,urea_granular,kg/ha,122
century,4_3,E,2/15/1994,,urea_granular,kg/ha,122
century,4_3,W,2/15/1994,,urea_granular,kg/ha,122
century,5_9,E,2/15/1994,,urea_granular,kg/ha,61
century,5_9,W,2/15/1994,,urea_granular,kg/ha,61
century,7_9,E,2/15/1994,,urea_granular,kg/ha,122
century,7_9,W,2/15/1994,,urea_granular,kg/ha,122
century,8_2,E,2/15/1994,,urea_granular,kg/ha,61
century,8_2,W,2/15/1994,,urea_granular,kg/ha,61
century,8_4,E,2/15/1994,,urea_granular,kg/ha,122
century,8_4,W,2/15/1994,,urea_granular,kg/ha,122
century,1_1,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,1_1,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,1_3,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,1_3,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,2_5,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,2_5,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,4_5,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,4_5,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,5_3,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,5_3,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,6_3,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,6_3,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,6_6,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,6_6,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,6_7,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,6_7,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,8_9,E,3/21/1994,,zinc_sulfate,kg/ha,57
century,8_9,W,3/21/1994,,zinc_sulfate,kg/ha,57
century,1_4,E,4/7/1994,,zinc_sulfate,kg/ha,57
century,1_4,W,4/7/1994,,zinc_sulfate,kg/ha,57
century,5_4,E,4/7/1994,,zinc_sulfate,kg/ha,57
century,5_4,W,4/7/1994,,zinc_sulfate,kg/ha,57
century,5_5,E,4/7/1994,,zinc_sulfate,kg/ha,57
century,5_5,W,4/7/1994,,zinc_sulfate,kg/ha,57
century,7_8,E,4/7/1994,,zinc_sulfate,kg/ha,57
century,7_8,W,4/7/1994,,zinc_sulfate,kg/ha,57
century,1_4,E,4/8/1994,,ammonium_sulfate,kg/ha,267
century,1_4,W,4/8/1994,,ammonium_sulfate,kg/ha,267
century,5_4,E,4/8/1994,,ammonium_sulfate,kg/ha,267
century,5_4,W,4/8/1994,,ammonium_sulfate,kg/ha,267
century,5_5,E,4/8/1994,,ammonium_sulfate,kg/ha,267
century,5_5,W,4/8/1994,,ammonium_sulfate,kg/ha,267
century,7_8,E,4/8/1994,,ammonium_sulfate,kg/ha,267
century,7_8,W,4/8/1994,,ammonium_sulfate,kg/ha,267
century,1_4,E,5/21/1994,,urea_granular,kg/ha,560
century,1_4,W,5/21/1994,,urea_granular,kg/ha,560
century,5_4,E,5/21/1994,,urea_granular,kg/ha,560
century,5_4,W,5/21/1994,,urea_granular,kg/ha,560
century,5_5,E,5/21/1994,,urea_granular,kg/ha,560
century,5_5,W,5/21/1994,,urea_granular,kg/ha,560
century,7_8,E,5/21/1994,,urea_granular,kg/ha,560
century,7_8,W,5/21/1994,,urea_granular,kg/ha,560
century,1_1,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,1_1,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,1_3,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,1_3,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,2_5,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,2_5,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,4_5,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,4_5,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,5_3,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,5_3,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,6_3,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,6_3,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,6_6,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,6_6,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,6_7,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,6_7,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,8_9,E,5/26/1994,,ammonium_sulfate,kg/ha,640
century,8_9,W,5/26/1994,,ammonium_sulfate,kg/ha,640
century,2_5,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,2_5,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,2_9,E,11/14/1994,,ammonium_nitrate,kg/ha,247
century,2_9,W,11/14/1994,,ammonium_nitrate,kg/ha,247
century,3_6,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,3_6,E,11/14/1994,,ammonium_nitrate,kg/ha,247
century,3_6,W,11/14/1994,,ammonium_nitrate,kg/ha,247
century,3_6,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,4_2,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,4_2,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,4_6,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,4_6,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,5_3,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,5_3,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,5_8,E,11/14/1994,,ammonium_nitrate,kg/ha,247
century,5_8,W,11/14/1994,,ammonium_nitrate,kg/ha,247
century,6_6,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,6_6,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,7_2,E,11/14/1994,,ammonium_nitrate,kg/ha,247
century,7_2,W,11/14/1994,,ammonium_nitrate,kg/ha,247
century,8_5,E,11/14/1994,,ammonium_nitrate,kg/ha,332
century,8_5,W,11/14/1994,,ammonium_nitrate,kg/ha,332
century,2_5,E,2/27/1995,,urea_granular,kg/ha,122
century,2_5,W,2/27/1995,,urea_granular,kg/ha,122
century,2_9,E,2/27/1995,,urea_granular,kg/ha,61
century,2_9,W,2/27/1995,,urea_granular,kg/ha,61
century,4_2,E,2/27/1995,,urea_granular,kg/ha,122
century,4_2,W,2/27/1995,,urea_granular,kg/ha,122
century,4_6,E,2/27/1995,,urea_granular,kg/ha,122
century,4_6,W,2/27/1995,,urea_granular,kg/ha,122
century,5_3,E,2/27/1995,,urea_granular,kg/ha,122
century,5_3,W,2/27/1995,,urea_granular,kg/ha,122
century,5_8,E,2/27/1995,,urea_granular,kg/ha,61
century,5_8,W,2/27/1995,,urea_granular,kg/ha,61
century,6_6,E,2/27/1995,,urea_granular,kg/ha,122
century,6_6,W,2/27/1995,,urea_granular,kg/ha,122
century,7_2,E,2/27/1995,,urea_granular,kg/ha,61
century,7_2,W,2/27/1995,,urea_granular,kg/ha,61
century,8_5,E,2/27/1995,,urea_granular,kg/ha,122
century,8_5,W,2/27/1995,,urea_granular,kg/ha,122
century,2_2,E,4/15/1995,,zinc_sulfate,kg/ha,58
century,2_2,W,4/15/1995,,zinc_sulfate,kg/ha,58
century,5_7,E,4/15/1995,,zinc_sulfate,kg/ha,58
century,5_7,W,4/15/1995,,zinc_sulfate,kg/ha,58
century,7_4,E,4/15/1995,,zinc_sulfate,kg/ha,58
century,7_4,W,4/15/1995,,zinc_sulfate,kg/ha,58
century,1_4,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,1_4,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,1_5,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,1_5,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,2_4,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,2_4,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,4_3,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,4_3,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,4_4,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,4_4,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,5_4,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,5_4,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,5_5,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,5_5,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,6_9,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,6_9,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,7_8,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,7_8,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,7_9,E,4/18/1995,,ammonium_sulfate,kg/ha,267
century,7_9,W,4/18/1995,,ammonium_sulfate,kg/ha,267
century,1_3,E,5/5/1995,,ammonium_sulfate,kg/ha,267
century,1_3,W,5/5/1995,,ammonium_sulfate,kg/ha,267
century,2_2,E,5/5/1995,,ammonium_sulfate,kg/ha,267
century,2_2,W,5/5/1995,,ammonium_sulfate,kg/ha,267
century,4_5,E,5/5/1995,,ammonium_sulfate,kg/ha,267
century,4_5,W,5/5/1995,,ammonium_sulfate,kg/ha,267
century,5_7,E,5/5/1995,,ammonium_sulfate,kg/ha,267
century,5_7,W,5/5/1995,,ammonium_sulfate,kg/ha,267
century,7_4,E,5/5/1995,,ammonium_sulfate,kg/ha,267
century,7_4,W,5/5/1995,,ammonium_sulfate,kg/ha,267
century,8_9,E,5/5/1995,,ammonium_sulfate,kg/ha,267
century,8_9,W,5/5/1995,,ammonium_sulfate,kg/ha,267
century,1_4,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,1_4,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,1_5,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,1_5,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,2_4,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,2_4,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,4_3,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,4_3,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,4_4,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,4_4,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,5_4,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,5_4,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,5_5,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,5_5,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,6_9,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,6_9,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,7_8,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,7_8,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,7_9,E,5/25/1995,,ammonium_sulfate,kg/ha,640
century,7_9,W,5/25/1995,,ammonium_sulfate,kg/ha,640
century,1_3,E,6/9/1995,,urea_granular,kg/ha,293
century,1_3,W,6/9/1995,,urea_granular,kg/ha,293
century,2_2,E,6/9/1995,,urea_granular,kg/ha,293
century,2_2,W,6/9/1995,,urea_granular,kg/ha,293
century,4_5,E,6/9/1995,,urea_granular,kg/ha,293
century,4_5,W,6/9/1995,,urea_granular,kg/ha,293
century,5_7,E,6/9/1995,,urea_granular,kg/ha,293
century,5_7,W,6/9/1995,,urea_granular,kg/ha,293
century,7_4,E,6/9/1995,,urea_granular,kg/ha,293
century,7_4,W,6/9/1995,,urea_granular,kg/ha,293
century,8_9,E,6/9/1995,,urea_granular,kg/ha,293
century,8_9,W,6/9/1995,,urea_granular,kg/ha,293
century,1_4,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,1_4,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,1_5,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,1_5,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,2_4,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,2_4,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,4_3,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,4_3,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,4_4,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,4_4,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,5_4,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,5_4,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,5_5,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,5_5,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,6_9,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,6_9,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,7_8,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,7_8,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,7_9,E,6/19/1995,,ammonium_sulfate,kg/ha,213
century,7_9,W,6/19/1995,,ammonium_sulfate,kg/ha,213
century,1_3,E,6/22/1995,,urea_granular,kg/ha,195
century,1_3,W,6/22/1995,,urea_granular,kg/ha,195
century,2_2,E,6/22/1995,,urea_granular,kg/ha,317
century,2_2,W,6/22/1995,,urea_granular,kg/ha,317
century,4_5,E,6/22/1995,,urea_granular,kg/ha,195
century,4_5,W,6/22/1995,,urea_granular,kg/ha,195
century,5_7,E,6/22/1995,,urea_granular,kg/ha,317
century,5_7,W,6/22/1995,,urea_granular,kg/ha,317
century,7_4,E,6/22/1995,,urea_granular,kg/ha,317
century,7_4,W,6/22/1995,,urea_granular,kg/ha,317
century,8_9,E,6/22/1995,,urea_granular,kg/ha,195
century,8_9,W,6/22/1995,,urea_granular,kg/ha,195
century,1_5,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,1_5,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,1_9,E,11/20/1995,,ammonium_nitrate,kg/ha,247
century,1_9,W,11/20/1995,,ammonium_nitrate,kg/ha,247
century,2_6,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,2_6,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,3_2,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,3_2,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,3_4,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,3_4,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,4_3,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,4_3,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,5_9,E,11/20/1995,,ammonium_nitrate,kg/ha,247
century,5_9,W,11/20/1995,,ammonium_nitrate,kg/ha,247
century,7_9,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,7_9,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,8_2,E,11/20/1995,,ammonium_nitrate,kg/ha,247
century,8_2,W,11/20/1995,,ammonium_nitrate,kg/ha,247
century,8_4,E,11/20/1995,,ammonium_nitrate,kg/ha,332
century,8_4,W,11/20/1995,,ammonium_nitrate,kg/ha,332
century,1_5,E,3/18/1996,,urea_granular,kg/ha,122
century,1_5,W,3/18/1996,,urea_granular,kg/ha,122
century,1_9,E,3/18/1996,,urea_granular,kg/ha,62
century,1_9,W,3/18/1996,,urea_granular,kg/ha,62
century,2_6,E,3/18/1996,,urea_granular,kg/ha,122
century,2_6,W,3/18/1996,,urea_granular,kg/ha,122
century,3_4,E,3/18/1996,,urea_granular,kg/ha,122
century,3_4,W,3/18/1996,,urea_granular,kg/ha,122
century,4_3,E,3/18/1996,,urea_granular,kg/ha,122
century,4_3,W,3/18/1996,,urea_granular,kg/ha,122
century,5_9,E,3/18/1996,,urea_granular,kg/ha,62
century,5_9,W,3/18/1996,,urea_granular,kg/ha,62
century,7_9,E,3/18/1996,,urea_granular,kg/ha,122
century,7_9,W,3/18/1996,,urea_granular,kg/ha,122
century,8_2,E,3/18/1996,,urea_granular,kg/ha,62
century,8_2,W,3/18/1996,,urea_granular,kg/ha,62
century,8_4,E,3/18/1996,,urea_granular,kg/ha,122
century,8_4,W,3/18/1996,,urea_granular,kg/ha,122
century,1_4,E,4/13/1996,,ammonium_sulfate,kg/ha,267
century,1_4,W,4/13/1996,,ammonium_sulfate,kg/ha,267
century,5_4,E,4/13/1996,,ammonium_sulfate,kg/ha,267
century,5_4,W,4/13/1996,,ammonium_sulfate,kg/ha,267
century,5_5,E,4/13/1996,,ammonium_sulfate,kg/ha,267
century,5_5,W,4/13/1996,,ammonium_sulfate,kg/ha,267
century,7_8,E,4/13/1996,,ammonium_sulfate,kg/ha,267
century,7_8,W,4/13/1996,,ammonium_sulfate,kg/ha,267
century,1_1,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,1_1,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,1_3,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,1_3,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,2_2,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,2_2,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,2_5,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,2_5,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,4_5,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,4_5,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,5_3,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,5_3,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,5_7,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,5_7,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,6_3,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,6_3,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,6_6,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,6_6,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,6_7,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,6_7,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,7_4,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,7_4,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,8_9,E,4/16/1996,,ammonium_sulfate,kg/ha,267
century,8_9,W,4/16/1996,,ammonium_sulfate,kg/ha,267
century,2_5,E,5/11/1996,,ammonium_sulfate,kg/ha,267
century,2_5,W,5/11/1996,,ammonium_sulfate,kg/ha,267
century,5_3,E,5/11/1996,,ammonium_sulfate,kg/ha,267
century,5_3,W,5/11/1996,,ammonium_sulfate,kg/ha,267
century,6_6,E,5/11/1996,,ammonium_sulfate,kg/ha,267
century,6_6,W,5/11/1996,,ammonium_sulfate,kg/ha,267
century,1_1,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,1_1,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,1_3,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,1_3,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,2_2,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,2_2,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,4_5,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,4_5,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,5_7,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,5_7,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,6_3,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,6_3,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,6_7,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,6_7,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,7_4,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,7_4,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,8_9,E,5/13/1996,,ammonium_sulfate,kg/ha,267
century,8_9,W,5/13/1996,,ammonium_sulfate,kg/ha,267
century,1_4,E,5/14/1996,,urea_granular,kg/ha,243
century,1_4,W,5/14/1996,,urea_granular,kg/ha,243
century,5_4,E,5/14/1996,,urea_granular,kg/ha,243
century,5_4,W,5/14/1996,,urea_granular,kg/ha,243
century,5_5,E,5/14/1996,,urea_granular,kg/ha,243
century,5_5,W,5/14/1996,,urea_granular,kg/ha,243
century,7_8,E,5/14/1996,,urea_granular,kg/ha,243
century,7_8,W,5/14/1996,,urea_granular,kg/ha,243
century,1_4,E,6/1/1996,,urea_granular,kg/ha,146
century,1_4,W,6/1/1996,,urea_granular,kg/ha,146
century,5_4,E,6/1/1996,,urea_granular,kg/ha,146
century,5_4,W,6/1/1996,,urea_granular,kg/ha,146
century,5_5,E,6/1/1996,,urea_granular,kg/ha,146
century,5_5,W,6/1/1996,,urea_granular,kg/ha,146
century,7_8,E,6/1/1996,,urea_granular,kg/ha,146
century,7_8,W,6/1/1996,,urea_granular,kg/ha,146
century,1_1,E,6/13/1996,,15-15-15-6,kg/ha,308
century,1_1,W,6/13/1996,,15-15-15-6,kg/ha,308
century,1_3,E,6/13/1996,,15-15-15-6,kg/ha,308
century,1_3,W,6/13/1996,,15-15-15-6,kg/ha,308
century,2_2,E,6/13/1996,,15-15-15-6,kg/ha,308
century,2_2,W,6/13/1996,,15-15-15-6,kg/ha,308
century,2_5,E,6/13/1996,,15-15-15-6,kg/ha,308
century,2_5,W,6/13/1996,,15-15-15-6,kg/ha,308
century,4_5,E,6/13/1996,,15-15-15-6,kg/ha,308
century,4_5,W,6/13/1996,,15-15-15-6,kg/ha,308
century,5_3,E,6/13/1996,,15-15-15-6,kg/ha,308
century,5_3,W,6/13/1996,,15-15-15-6,kg/ha,308
century,5_7,E,6/13/1996,,15-15-15-6,kg/ha,308
century,5_7,W,6/13/1996,,15-15-15-6,kg/ha,308
century,6_3,E,6/13/1996,,15-15-15-6,kg/ha,308
century,6_3,W,6/13/1996,,15-15-15-6,kg/ha,308
century,6_6,E,6/13/1996,,15-15-15-6,kg/ha,308
century,6_6,W,6/13/1996,,15-15-15-6,kg/ha,308
century,6_7,E,6/13/1996,,15-15-15-6,kg/ha,308
century,6_7,W,6/13/1996,,15-15-15-6,kg/ha,308
century,7_4,E,6/13/1996,,15-15-15-6,kg/ha,308
century,7_4,W,6/13/1996,,15-15-15-6,kg/ha,308
century,8_9,E,6/13/1996,,15-15-15-6,kg/ha,308
century,8_9,W,6/13/1996,,15-15-15-6,kg/ha,308
century,2_5,E,10/10/1996,,ammonium_nitrate,kg/ha,335
century,2_5,W,10/10/1996,,ammonium_nitrate,kg/ha,335
century,5_3,E,10/10/1996,,ammonium_nitrate,kg/ha,335
century,5_3,W,10/10/1996,,ammonium_nitrate,kg/ha,335
century,6_6,E,10/10/1996,,ammonium_nitrate,kg/ha,335
century,6_6,W,10/10/1996,,ammonium_nitrate,kg/ha,335
century,2_2,E,10/11/1996,,ammonium_nitrate,kg/ha,335
century,2_2,W,10/11/1996,,ammonium_nitrate,kg/ha,335
century,5_7,E,10/11/1996,,ammonium_nitrate,kg/ha,335
century,5_7,W,10/11/1996,,ammonium_nitrate,kg/ha,335
century,7_4,E,10/11/1996,,ammonium_nitrate,kg/ha,335
century,7_4,W,10/11/1996,,ammonium_nitrate,kg/ha,335
century,2_9,E,10/14/1996,,ammonium_nitrate,kg/ha,251
century,2_9,W,10/14/1996,,ammonium_nitrate,kg/ha,251
century,4_2,E,10/14/1996,,ammonium_nitrate,kg/ha,335
century,4_2,W,10/14/1996,,ammonium_nitrate,kg/ha,335
century,4_6,E,10/14/1996,,ammonium_nitrate,kg/ha,335
century,4_6,W,10/14/1996,,ammonium_nitrate,kg/ha,335
century,5_8,E,10/14/1996,,ammonium_nitrate,kg/ha,251
century,5_8,W,10/14/1996,,ammonium_nitrate,kg/ha,251
century,7_2,E,10/14/1996,,ammonium_nitrate,kg/ha,251
century,7_2,W,10/14/1996,,ammonium_nitrate,kg/ha,251
century,8_5,E,10/14/1996,,ammonium_nitrate,kg/ha,335
century,8_5,W,10/14/1996,,ammonium_nitrate,kg/ha,335
century,2_9,E,2/8/1997,,urea_granular,kg/ha,61
century,2_9,W,2/8/1997,,urea_granular,kg/ha,61
century,5_8,E,2/8/1997,,urea_granular,kg/ha,61
century,5_8,W,2/8/1997,,urea_granular,kg/ha,61
century,7_2,E,2/8/1997,,urea_granular,kg/ha,61
century,7_2,W,2/8/1997,,urea_granular,kg/ha,61
century,2_5,E,2/10/1997,,urea_granular,kg/ha,122
century,2_5,W,2/10/1997,,urea_granular,kg/ha,122
century,4_2,E,2/10/1997,,urea_granular,kg/ha,122
century,4_2,W,2/10/1997,,urea_granular,kg/ha,122
century,4_6,E,2/10/1997,,urea_granular,kg/ha,122
century,4_6,W,2/10/1997,,urea_granular,kg/ha,122
century,5_3,E,2/10/1997,,urea_granular,kg/ha,122
century,5_3,W,2/10/1997,,urea_granular,kg/ha,122
century,6_6,E,2/10/1997,,urea_granular,kg/ha,122
century,6_6,W,2/10/1997,,urea_granular,kg/ha,122
century,8_5,E,2/10/1997,,urea_granular,kg/ha,122
century,8_5,W,2/10/1997,,urea_granular,kg/ha,122
century,2_2,E,2/11/1997,,urea_granular,kg/ha,122
century,2_2,W,2/11/1997,,urea_granular,kg/ha,122
century,5_7,E,2/11/1997,,urea_granular,kg/ha,122
century,5_7,W,2/11/1997,,urea_granular,kg/ha,122
century,7_4,E,2/11/1997,,urea_granular,kg/ha,122
century,7_4,W,2/11/1997,,urea_granular,kg/ha,122
century,1_3,E,3/20/1997,,15-15-15-6,kg/ha,308
century,1_3,W,3/20/1997,,15-15-15-6,kg/ha,308
century,4_5,E,3/20/1997,,15-15-15-6,kg/ha,308
century,4_5,W,3/20/1997,,15-15-15-6,kg/ha,308
century,8_9,E,3/20/1997,,15-15-15-6,kg/ha,308
century,8_9,W,3/20/1997,,15-15-15-6,kg/ha,308
century,1_4,E,4/16/1997,,15-15-15-6,kg/ha,308
century,1_4,W,4/16/1997,,15-15-15-6,kg/ha,308
